dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180825-070857_925_live,39,ER,train,You can even just give a very small portion of your compensation from this hit.,Suggesting a small portion of the task payment as a donation,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-070857_925_live,40,EE,train,I can donate the .30 base payment but I am still very curious on donating outside the HIT.,Agreeing to donate the base payment and reiterating interest in donating outside the task,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-070857_925_live,41,ER,train,Thank you so much.,Expressing gratitude for the donation,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-070857_925_live,42,ER,train,Your .30 will be greatly appreciated by Save the Children.,Stating that the donation will be appreciated by the organization,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-070857_925_live,43,ER,train,Go to  URL to learn more an donate!,Providing a URL for more information and additional donations,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-070857_925_live,44,ER,train,Thank you for your generosity!,Thanking the other person for their generosity,0.0,0,"ER and EE discuss charitable giving, focusing on the impact of a hurricane in Hawaii. ER mentions Save the Children's efforts to assist affected children and suggests donating through their platform. EE expresses a desire to contribute $150 and inquires about donation methods, ultimately deciding to donate a small portion of their task payment and seeking additional ways to contribute. ER appreciates EE's generosity and provides further donation information.","The conversation begins with a friendly exchange and quickly shifts to a shared concern about a natural disaster. Both speakers express empathy and a desire to help, with ER providing information about a charity's efforts. EE shows a strong willingness to contribute financially, asking for details on how to donate. ER encourages small contributions from the current task, emphasizing collective impact, while EE expresses interest in making a larger donation independently. The conversation maintains a collaborative and supportive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing concern for others, showing empathy, and encouraging charitable actions. Their competence is high as they provide detailed information about the charity, its actions, and how to donate, indicating knowledge and resourcefulness.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE exhibits high warmth through their eagerness to help and willingness to donate generously. Their competence is high as they ask relevant questions about donation methods and express a clear intention to contribute significantly, showing understanding and initiative.",1,no_express_no_donate
P4G,20180825-073629_433_live,0,ER,train,Have you ever though about donating to Save the Children?,Initiate conversation about donating to Save the Children,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,1,EE,train,I have thought about it before.,Express prior consideration of the topic,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,2,EE,train,I've been approached by people on the street.,Provide context of previous encounters related to the topic,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,3,ER,train,It is a really great charity.,Promote the charity,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,4,ER,train,It helps children who have been in crisis.,Explain the charity's mission,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,5,EE,train,Is the charity international?,Seek information about the charity's scope,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,6,EE,train,Or do they operate primarily in America?,Clarify the charity's operational focus,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,7,ER,train,It donates all over the world including America.,Inform about the charity's global reach,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,8,EE,train,What is the purpose of the charity?,Request specific information about the charity's purpose,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,9,ER,train,To help children in crisis.,Provide a concise statement of the charity's purpose,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,10,ER,train,Right now they Stand Ready to Help Hawaii Kids and Families as Powerful Hurricane Lane Closes in,Give a current example of the charity's work,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,11,EE,train,That's really a great cause.,Express approval of the charity's cause,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,12,EE,train,Unfortunately I don't have much money right now to help.,Express financial constraints,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,13,ER,train,Anything is helpful.,Encourage donation regardless of amount,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,14,ER,train,You can donate as little as a $1,Provide information on minimum donation amount,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,15,EE,train,I don't know that I can donate a dollar.,Express doubt about ability to donate even a small amount,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
P4G,20180825-073629_433_live,16,EE,train,I've been working really hard to save every dollar that I can to make sure I can pay my bills.,Explain personal financial situation,0.0,0,"In the conversation, ER encourages EE to donate to Save the Children, highlighting its global efforts to help children in crisis, such as those affected by Hurricane Lane in Hawaii. EE expresses financial constraints and skepticism about how donations are used. ER assures that any amount, even less than a dollar, is helpful and can be donated directly from EE's task payment. EE remains cautious and inquires about guarantees for donation use.","The conversation begins with ER introducing the idea of donating to a charity, employing a persuasive strategy by highlighting the charity's global impact and current initiatives. EE expresses initial interest but raises concerns about financial constraints and skepticism regarding the effective use of donations. ER attempts to reassure EE by emphasizing flexibility in donation amounts and the charity's integrity. Despite ER's persistent encouragement, EE remains cautious and seeks assurance about the donation's impact, maintaining a hesitant stance throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by persistently encouraging donations and expressing concern for children in crisis. ER also shows high competence by providing detailed information about the charity and addressing EE's questions effectively, indicating knowledge and confidence in the topic.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE displays high warmth by expressing interest in the charity and acknowledging its cause. EE also shows high competence by asking relevant questions about the charity's operations and expressing financial concerns, demonstrating thoughtfulness and awareness of personal limitations.",1,no_express_no_donate
