dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,predicted_final_price,buyer_target,seller_target,sale_price,price_error,percent_error,within_range
C_d19620c4839a4786847543c6443c6023,none,llama70b,False,"Buyer: Hello, saw your ad on craigslist.
Seller: Great are you looking to buy now
Buyer: Absolutely. I have cash on hand. Love everything about it. I was hoping you could do $944, thats all I have on hand. I do have a bike I could add to the trade as well. My trek FX7.3 hybrid. I've only rode it for 6 months.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$944, $1350, [Buyer: Hello, saw your ad on craigslist.
Seller: Great are you looking to buy now
Buyer: Absolutely. I have cash on hand. Love everything about it. I was hoping you could do $944, thats all I have on hand. I do have a bike I could add to the trade as well. My trek FX7.3 hybrid. I've only rode it for 6 months.]>","assistant<|end_header_id|>

FINAL_PRICE: $1097",1097.0,944,1350,1150.0,53.0,13.054187192118228,1
C_d26bad533e364c4d9b8358d777ad3205,none,llama70b,False,"Buyer: Is the Datsun still available?
Seller: Hi! yes it is. It is in great condition, only 80k miles. Listing price is 3400
Buyer: Are those original miles?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1700, $3400, [Buyer: Is the Datsun still available?
Seller: Hi! yes it is. It is in great condition, only 80k miles. Listing price is 3400
Buyer: Are those original miles?]>","assistant<|end_header_id|>

FINAL_PRICE: $2550",2550.0,1700,3400,1900.0,650.0,38.23529411764706,1
C_d29e35334fea4fccbb5e9fe492b6f339,none,llama70b,False,"Seller: Hello!  Looks like you're in the market for an amplifier!
Buyer: Hi, can you tell me how long youu have had the amplifier?
Seller: I've had it a year or so.  We got another one and although we could still use this, we don't need two.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$474, $949, [Seller: Hello!  Looks like you're in the market for an amplifier!
Buyer: Hi, can you tell me how long youu have had the amplifier?
Seller: I've had it a year or so.  We got another one and although we could still use this, we don't need two.]>","assistant<|end_header_id|>

FINAL_PRICE: $711.50",711.5,474,949,650.0,61.5,12.947368421052632,1
C_d2ff25ca3e3f442aade45f5ca2b749ac,none,llama70b,False,"Seller: Hello
Buyer: howdy. so moving eh?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$140, $200, [Seller: Hello
Buyer: howdy. so moving eh?]>","assistant<|end_header_id|>

FINAL_PRICE: $170",170.0,140,200,140.0,30.0,50.0,1
C_d3cbfc4bbdfe4c738d60ae83a09abb65,none,llama70b,False,"Seller: Hello
Buyer: Hello there. I'm sorry if I'm a little awkward. I never expected my dreams to come true this way. My very own antenna...","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$7, $12, [Seller: Hello
Buyer: Hello there. I'm sorry if I'm a little awkward. I never expected my dreams to come true this way. My very own antenna...]>","assistant<|end_header_id|>

FINAL_PRICE: $9.50",9.5,7,12,10.0,0.5,10.0,1
C_d40d1c392c1249e8a07e6f90b8e4193a,none,llama70b,False,"Seller: how we doing today
Buyer: Hi, I am interested in your tahoe. can you tell me anything i need to know about this car
Seller: it's my second tahoe, I like it but I don't need it anymore, it has all the luxuries inside and great for long distance,  no rips, new tires","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$2040, $3400, [Seller: how we doing today
Buyer: Hi, I am interested in your tahoe. can you tell me anything i need to know about this car
Seller: it's my second tahoe, I like it but I don't need it anymore, it has all the luxuries inside and great for long distance,  no rips, new tires]>","assistant<|end_header_id|>

FINAL_PRICE: $2720",2720.0,2040,3400,2500.0,220.0,16.176470588235293,1
C_d4da9040855442b3a36ef7f9b466ec15,none,llama70b,False,"Buyer: Hello, I am interested in your Chevy. I see that you are asking $5,000, is the price negotiable?
Seller: I have a little wiggle room.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$3800, $5000, [Buyer: Hello, I am interested in your Chevy. I see that you are asking $5,000, is the price negotiable?
Seller: I have a little wiggle room.]>","assistant<|end_header_id|>

FINAL_PRICE: $4400",4400.0,3800,5000,3800.0,600.0,50.0,1
C_d5e04e446ff64b689c8babe26baf31fd,none,llama70b,False,"Buyer: Hi, I'm interested in your indoor bike
Seller: Great, it is in excellent condition. I had a leg injury and I really couldn't use it after I bought it.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$75, $125, [Buyer: Hi, I'm interested in your indoor bike
Seller: Great, it is in excellent condition. I had a leg injury and I really couldn't use it after I bought it.]>","assistant<|end_header_id|>

FINAL_PRICE: $100",100.0,75,125,100.0,0.0,0.0,1
C_d63781a4f4be4db387b20dcb5f0afdeb,none,llama70b,False,"Buyer: Hi, I am interested in your property
Seller: Okay we are asking 2750.  It is fully furnished and the price includes the cleaning services.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1924, $2750, [Buyer: Hi, I am interested in your property
Seller: Okay we are asking 2750.  It is fully furnished and the price includes the cleaning services.]>","assistant<|end_header_id|>

FINAL_PRICE: $2337",2337.0,1924,2750,2500.0,163.0,19.73365617433414,1
C_d75d881dd5ba4328864adb2e7903c5cd,none,llama70b,False,"Buyer: Hello. How many miles are on the car?
Seller: Hello, how are you today? How do you like the beautiful Jaguar that I have on sale today. I am offering it at $3500","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1750, $3500, [Buyer: Hello. How many miles are on the car?
Seller: Hello, how are you today? How do you like the beautiful Jaguar that I have on sale today. I am offering it at $3500]>","assistant<|end_header_id|>

FINAL_PRICE: $2625",2625.0,1750,3500,2800.0,175.0,10.0,1
C_d78d1e5c7ae6400e9590fb6d932a2732,none,llama70b,False,"Buyer: 500$ I'll come pick it up right now cash in hand and I'll throw in a gold chain that's worth 250.
Seller: I'm not interested in trades. I'm selling the bike for 1050. It is the a competition grade bike same as used by Lance Armstrong and it wasn't just the large amount of drugs that propelled him to all those victories.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$525, $1050, [Buyer: 500$ I'll come pick it up right now cash in hand and I'll throw in a gold chain that's worth 250.
Seller: I'm not interested in trades. I'm selling the bike for 1050. It is the a competition grade bike same as used by Lance Armstrong and it wasn't just the large amount of drugs that propelled him to all those victories.]>","assistant<|end_header_id|>

FINAL_PRICE: $775",775.0,525,1050,850.0,75.0,14.285714285714285,1
C_d790a6621c934b2a919c3e3e313c901a,none,llama70b,False,"Seller: Hello.
Buyer: Hello, I am interested in the bike.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1840, $2000, [Seller: Hello.
Buyer: Hello, I am interested in the bike.]>","assistant<|end_header_id|>

FINAL_PRICE: $1920",1920.0,1840,2000,1875.0,45.0,28.125,1
C_d791c2499509456296a08dd3adae6070,none,llama70b,False,"Buyer: Hello
Seller: Hello","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$4900, $7000, [Buyer: Hello
Seller: Hello]>","assistant<|end_header_id|>

FINAL_PRICE: $5950",5950.0,4900,7000,5500.0,450.0,21.428571428571427,1
C_d7c0cefeb960431aad154c4f71993066,none,llama70b,False,"Seller: Hello
Buyer: Hello! I'm interested in this bike for my girlfriend. She loves vintage stuff.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$75, $150, [Seller: Hello
Buyer: Hello! I'm interested in this bike for my girlfriend. She loves vintage stuff.]>","assistant<|end_header_id|>

FINAL_PRICE: $112.50",112.5,75,150,125.0,12.5,16.666666666666664,1
C_d809b9fb8c354c809ca1d829cb42bf55,none,llama70b,False,"Seller: Hello, are you interested in my phone?
Buyer: Yes. Could you tell me why you are getting rid of it","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$200, $400, [Seller: Hello, are you interested in my phone?
Buyer: Yes. Could you tell me why you are getting rid of it]>","assistant<|end_header_id|>

FINAL_PRICE: $300",300.0,200,400,380.0,80.0,40.0,1
C_d8a31aebaaf74a978d45336cde4b15a8,none,llama70b,False,"Buyer: hello, is the bike in running condition? I understand it sat for a while have you taken it out to make sure the motor hasn't depreciated?
Seller: the motor works fine all that is missing is the rear brake cable which is a quick fix.
Buyer: I have found a complete piece selling online foe $198 brand new is there any way you can come down on the price?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$110, $220, [Buyer: hello, is the bike in running condition? I understand it sat for a while have you taken it out to make sure the motor hasn't depreciated?
Seller: the motor works fine all that is missing is the rear brake cable which is a quick fix.
Buyer: I have found a complete piece selling online foe $198 brand new is there any way you can come down on the price?]>","assistant<|end_header_id|>

FINAL_PRICE: $198",198.0,110,220,175.0,23.0,20.909090909090907,1
C_d8b54b1e146a4eb1b1f1ce23df11b5a8,none,llama70b,False,"Buyer: These are beautiful! But the price is so high. Would they even consider half of that?
Seller: Well we do have discounts for Active Military and Seniors.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$801, $1603, [Buyer: These are beautiful! But the price is so high. Would they even consider half of that?
Seller: Well we do have discounts for Active Military and Seniors.]>","assistant<|end_header_id|>

FINAL_PRICE: $1202",1202.0,801,1603,1250.0,48.0,5.985037406483791,1
C_d94a3f34a3cd4a26a1e5a896bebabb0f,none,llama70b,False,"Buyer: hI
Seller: Hey, how's it going?  This is an awesome bike which I've put a lot of work into and I'm a BIKE EXPERT
Buyer: Oh great I am interested...","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$50, $100, [Buyer: hI
Seller: Hey, how's it going?  This is an awesome bike which I've put a lot of work into and I'm a BIKE EXPERT
Buyer: Oh great I am interested...]>","assistant<|end_header_id|>

FINAL_PRICE: $75",75.0,50,100,90.0,15.0,30.0,1
C_d9b5b2419e854531841aff8985d17689,none,llama70b,False,"Buyer: Hello, I'm possibly interested in these cell phone chargers, but I'm not sure.
Seller: Ok what kind of charger are you looking for?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$5, $10, [Buyer: Hello, I'm possibly interested in these cell phone chargers, but I'm not sure.
Seller: Ok what kind of charger are you looking for?]>","assistant<|end_header_id|>

FINAL_PRICE: $7.50",7.5,5,10,5.0,2.5,50.0,1
C_d9c853528fc24311b028570d7d4e8d45,none,llama70b,False,"Buyer: Hi are these still available?
Seller: yes they are ,Would you be willing to give me $80 for the 2 tables that's only $40 each
Buyer: Well you've listed the item as 50 how come you're asking for 80?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$25, $50, [Buyer: Hi are these still available?
Seller: yes they are ,Would you be willing to give me $80 for the 2 tables that's only $40 each
Buyer: Well you've listed the item as 50 how come you're asking for 80?]>","assistant<|end_header_id|>

FINAL_PRICE: $42.50",42.5,25,50,35.0,7.5,30.0,1
C_da24156b70a24c739517e4639aee752e,none,llama70b,False,"Seller: Hey, you're interested n the bike?
Buyer: Is it clean?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1819, $2600, [Seller: Hey, you're interested n the bike?
Buyer: Is it clean?]>","assistant<|end_header_id|>

FINAL_PRICE: $2210",2210.0,1819,2600,2200.0,10.0,1.2804097311139564,1
C_da3ab58c31684c49bc48c4b2eec1e870,none,llama70b,False,"Buyer: Hi is the iPhone still for sale?
Seller: Hi! Yep, still for sale and in great condition.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$225, $450, [Buyer: Hi is the iPhone still for sale?
Seller: Hi! Yep, still for sale and in great condition.]>","assistant<|end_header_id|>

FINAL_PRICE: $337.50",337.5,225,450,350.0,12.5,5.555555555555555,1
C_da5f389c955c4dd79c397582a7ac2d7b,none,llama70b,False,"Buyer: Hello, I am interested in buying your product.
Seller: Great!
Buyer: Will you describe your product to me?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$31, $45, [Buyer: Hello, I am interested in buying your product.
Seller: Great!
Buyer: Will you describe your product to me?]>","assistant<|end_header_id|>

FINAL_PRICE: $38",38.0,31,45,37.0,1.0,7.142857142857142,1
C_da8adc234a764cf0bf99a157c437a21d,none,llama70b,False,"Seller: Hi
Buyer: Hello, I am interested in the poperty, does it come with any additional perks or features?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$3505, $3895, [Seller: Hi
Buyer: Hello, I am interested in the poperty, does it come with any additional perks or features?]>","assistant<|end_header_id|>

FINAL_PRICE: $3700",3700.0,3505,3895,3700.0,0.0,0.0,1
C_daeb31d02fd447bf8c44c832d320d7f7,none,llama70b,False,"Buyer: Hi I am interested, but would like to know more details.
Seller: It is a great unit, modern styling, appliances included. Centrally located.
Buyer: what is your smoking policy?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$2025, $2250, [Buyer: Hi I am interested, but would like to know more details.
Seller: It is a great unit, modern styling, appliances included. Centrally located.
Buyer: what is your smoking policy?]>","assistant<|end_header_id|>

FINAL_PRICE: $2137.50",2137.5,2025,2250,2100.0,37.5,16.666666666666664,1
C_dbc6f660a83b4a6cb2ce8a7a9e5d5bfc,none,llama70b,False,"Seller: Hello. Thanks for viewing the listing.
Buyer: You are welcome. Is the car a 5 speed?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6500, $13000, [Seller: Hello. Thanks for viewing the listing.
Buyer: You are welcome. Is the car a 5 speed?]>","assistant<|end_header_id|>

FINAL_PRICE: $9750",9750.0,6500,13000,8550.0,1200.0,18.461538461538463,1
C_dc530e155cbf4880a8044c366477139b,none,llama70b,False,"Seller: Hello, are you interested in this bike still?
Buyer: Good morning.
Seller: Good morning!","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$60, $100, [Seller: Hello, are you interested in this bike still?
Buyer: Good morning.
Seller: Good morning!]>","assistant<|end_header_id|>

FINAL_PRICE: $80",80.0,60,100,80.0,0.0,0.0,1
C_dd75d00f42624cab96be0ceff396b122,none,llama70b,False,"Buyer: Hi, how big would you say this hutch is?
Seller: It is pretty big but beautiful and worth having
Buyer: How long have you had it?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$75, $150, [Buyer: Hi, how big would you say this hutch is?
Seller: It is pretty big but beautiful and worth having
Buyer: How long have you had it?]>","assistant<|end_header_id|>

FINAL_PRICE: $112.50",112.5,75,150,100.0,12.5,16.666666666666664,1
C_dfb94a07bb954c1caf3540ec6c7bffca,none,llama70b,False,"Seller: Hello
Buyer: Hey!
Seller: How can I help you?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$5, $10, [Seller: Hello
Buyer: Hey!
Seller: How can I help you?]>","assistant<|end_header_id|>

FINAL_PRICE: $7.50",7.5,5,10,10.0,2.5,50.0,1
C_dfbc28eec05f496f85cc35ccd7e64ace,none,llama70b,False,"Seller: 200 is a good price for this item
Buyer: It is too high for me, I was thinking more around 100","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$120, $200, [Seller: 200 is a good price for this item
Buyer: It is too high for me, I was thinking more around 100]>","assistant<|end_header_id|>

FINAL_PRICE: $150",150.0,120,200,140.0,10.0,12.5,1
C_e066646ec84b421b9b9760822cd7ba41,none,llama70b,False,"Buyer: Hello, I am interested in buying this property.
Seller: HELLO ! HOW MAY I HELP? dO YOU HAVE A PRICE YOU WOULD LIKE TO OFFER?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1513, $1645, [Buyer: Hello, I am interested in buying this property.
Seller: HELLO ! HOW MAY I HELP? dO YOU HAVE A PRICE YOU WOULD LIKE TO OFFER?]>","assistant<|end_header_id|>

FINAL_PRICE: $1579",1579.0,1513,1645,1513.0,66.0,50.0,1
C_e0d2f847d8794e60be5cb3ec58af43d3,none,llama70b,False,"Buyer: Hi, I'm interested in your Motorola?
Seller: It's a great phone, very slightly used","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$84, $120, [Buyer: Hi, I'm interested in your Motorola?
Seller: It's a great phone, very slightly used]>","assistant<|end_header_id|>

FINAL_PRICE: $102",102.0,84,120,100.0,2.0,5.555555555555555,1
C_e0f48b71717749bfbae94fda8ace627b,none,llama70b,False,"Buyer: Hi. I am interested in the apartment you have listed. Can you give me a little more information about it?
Seller: Well its a great place well designed and well lit
Buyer: Are there any swimming pools? Any utilities included in the monthly price? How new is the unit?
Seller: No pools but we have a fitness center and we are close to a lot of entertainment venues. We have a pet spa and a fire pit for get together and of course the maintenance of all these amenities is included in the price
Buyer: Is there any utilities included? How new is the unit? These were not answered in your above answer.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$567, $946, [Buyer: Hi. I am interested in the apartment you have listed. Can you give me a little more information about it?
Seller: Well its a great place well designed and well lit
Buyer: Are there any swimming pools? Any utilities included in the monthly price? How new is the unit?
Seller: No pools but we have a fitness center and we are close to a lot of entertainment venues. We have a pet spa and a fire pit for get together and of course the maintenance of all these amenities is included in the price
Buyer: Is there any utilities included? How new is the unit? These were not answered in your above answer.]>","assistant<|end_header_id|>

FINAL_PRICE: $756",756.0,567,946,900.0,144.0,37.994722955145114,1
C_e144a7f5115a4b9ebbb9647571e03413,none,llama70b,False,"Buyer: Hello there
Seller: HI! How are you?
Buyer: I am great, you?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$4050, $4500, [Buyer: Hello there
Seller: HI! How are you?
Buyer: I am great, you?]>","assistant<|end_header_id|>

FINAL_PRICE: $4275",4275.0,4050,4500,4200.0,75.0,16.666666666666664,1
C_e19e5e433374478cab50c826389f9b59,none,llama70b,False,"Buyer: Hey there, I am Brian, I left an email about the apartment for rent.
Seller: Hello Brian thanks for writing. Do you have any questions about the apartment?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$744, $1488, [Buyer: Hey there, I am Brian, I left an email about the apartment for rent.
Seller: Hello Brian thanks for writing. Do you have any questions about the apartment?]>","assistant<|end_header_id|>

FINAL_PRICE: $1116",1116.0,744,1488,900.0,216.0,29.03225806451613,1
C_e2a67cceaf724b4dae6fc128aacff264,none,llama70b,False,"Buyer: Hi I am interested in in the Lewis Apartment Communities
Seller: Its a good choice. Our price is $1556
Buyer: I am loving all of the features it has to offer. I can definitely see myself, my family, and including my dog, living here.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1089, $1556, [Buyer: Hi I am interested in in the Lewis Apartment Communities
Seller: Its a good choice. Our price is $1556
Buyer: I am loving all of the features it has to offer. I can definitely see myself, my family, and including my dog, living here.]>","assistant<|end_header_id|>

FINAL_PRICE: $1322",1322.0,1089,1556,1400.0,78.0,16.70235546038544,1
C_e2cb742bae1a41bf97e5ebebeb9e33f8,none,llama70b,False,"Buyer: Is this for sale or rent?
Seller: It is for rent.
Buyer: how many bedrooms are available
Seller: This unit is a 3 bedroom.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1215, $2430, [Buyer: Is this for sale or rent?
Seller: It is for rent.
Buyer: how many bedrooms are available
Seller: This unit is a 3 bedroom.]>","assistant<|end_header_id|>

FINAL_PRICE: $1822.50",1822.5,1215,2430,2200.0,377.5,31.069958847736622,1
C_e335fb35ad30405fb36378b930ed36f2,none,llama70b,False,"Buyer: Hello. Is the bike still available?
Seller: Hi yes it is","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$735, $1050, [Buyer: Hello. Is the bike still available?
Seller: Hi yes it is]>","assistant<|end_header_id|>

FINAL_PRICE: $892.50",892.5,735,1050,835.0,57.5,18.253968253968253,1
C_e3fbb6dd2f5949ce9ece21fd9b0babc1,none,llama70b,False,"Seller: Hey there.
Buyer: Hello","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$7, $15, [Seller: Hey there.
Buyer: Hello]>","assistant<|end_header_id|>

FINAL_PRICE: $11",11.0,7,15,10.0,1.0,12.5,1
C_e41d38d0910e4e09886e105722227797,none,llama70b,False,"Seller: Great place to live. Are you interested?
Buyer: Yes. Is it close to any stores or restaurants?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$1891, $2102, [Seller: Great place to live. Are you interested?
Buyer: Yes. Is it close to any stores or restaurants?]>","assistant<|end_header_id|>

FINAL_PRICE: $1996.50",1996.5,1891,2102,1950.0,46.5,22.03791469194313,1
C_e490800ac8cb42cfa69ce2fe0f2879f6,none,llama70b,False,"Buyer: what is the mileage on this vehicle?
Seller: Hello the vehicle has low mileage it gets 27 mpg in the city","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$11000, $22000, [Buyer: what is the mileage on this vehicle?
Seller: Hello the vehicle has low mileage it gets 27 mpg in the city]>","assistant<|end_header_id|>

FINAL_PRICE: $16500",16500.0,11000,22000,13000.0,3500.0,31.818181818181817,1
C_e49b7284fc6b4196bc20bb12b31501f1,none,llama70b,False,"Seller: hi
Buyer: Hello, I'm interested in this dresser.
Seller: 200?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$152, $200, [Seller: hi
Buyer: Hello, I'm interested in this dresser.
Seller: 200?]>","assistant<|end_header_id|>

FINAL_PRICE: $176",176.0,152,200,160.0,16.0,33.33333333333333,1
C_e5b6980704e345c38556eb31c13eed60,none,llama70b,False,"Seller: Hi, how are you?
Buyer: I'm great how about you
Seller: I'm good, are you in the market for a new phone?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$45, $90, [Seller: Hi, how are you?
Buyer: I'm great how about you
Seller: I'm good, are you in the market for a new phone?]>","assistant<|end_header_id|>

FINAL_PRICE: $67.50",67.5,45,90,75.0,7.5,16.666666666666664,1
C_e5d461940dd1425284082289cf7b5dcd,none,llama70b,False,"Seller: Hi, are you interested in my car?
Buyer: Yes sir. I see you are offering 9950. Can you please tell me more about the car?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6965, $9950, [Seller: Hi, are you interested in my car?
Buyer: Yes sir. I see you are offering 9950. Can you please tell me more about the car?]>","assistant<|end_header_id|>

FINAL_PRICE: $8462.50",8462.5,6965,9950,6965.0,1497.5,50.16750418760469,1
C_e5d731de606e46d693b0ef262d88510c,none,llama70b,False,"Buyer: Hi!  I am interested in your bike.  How long have you had it?
Seller: I'm glad you're interested. We've only had it for about 6 months. It only has about 50 miles on it!","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$836, $1100, [Buyer: Hi!  I am interested in your bike.  How long have you had it?
Seller: I'm glad you're interested. We've only had it for about 6 months. It only has about 50 miles on it!]>","assistant<|end_header_id|>

FINAL_PRICE: $968",968.0,836,1100,900.0,68.0,25.757575757575758,1
