dataset,dialogue_id,utterance_idx,speaker,split,utterance,gpt-4o_intention
casino,528,6,mturk_agent_1,test,I will get two packages of food and you will receive one. I will get one jug of water and you will receive two. I will get one bundle of firewood and you will receive two.,Reiterating the terms of the compromise for clarity.
casino,528,7,mturk_agent_2,test,Perfect. It has been a pleasure negotiating!,Expressing satisfaction with the negotiation process.
casino,528,8,mturk_agent_1,test,"Yes, it has been a pleasure 🙂",Expressing mutual satisfaction with the negotiation process.
casino,528,9,mturk_agent_2,test,🙂 I hope you enjoy the rest of your day!,Extending a polite closing remark.
casino,548,0,mturk_agent_2,test,Hi we would like you to consider giving us all of the rations for the trip.,Requesting all rations for the trip
casino,548,1,mturk_agent_1,test,"hello, that could be a good idea, but I think I need more rations",Considering the request but expressing personal need for more rations
casino,548,2,mturk_agent_2,test,"How important are they to you? We would like to get a good mix, preferably more food.",Inquiring about the importance of rations and expressing a preference for more food
casino,548,3,mturk_agent_1,test,"I need more food and water, you see I am diabetic, I need to eat many small meals",Explaining personal need for more food and water due to diabetes
casino,548,4,mturk_agent_2,test,😡 I can let the firewood and water lax if you provide us food.,Offering a compromise by giving up firewood and water in exchange for food
casino,548,5,mturk_agent_1,test,"let me have two food and three parts of water, I can let you have all the firewood and one fpart food",Proposing a specific distribution of food and water while conceding firewood
casino,548,6,mturk_agent_2,test,"We do have a fire to start, but we are very hungry. Diabetics can eat less food because of the small meals. Don't lie to me.",Expressing skepticism about the need for more food and accusing the other of lying
casino,548,7,mturk_agent_1,test,😡my type of diabetes needs many meals otherwise my insulin levels will be low,Defending the need for many meals due to a specific type of diabetes
casino,548,8,mturk_agent_2,test,I am diabetic also.,Revealing that they are also diabetic
casino,548,9,mturk_agent_1,test,your type maybe needs wild fruits which you can easily gather🙂,Suggesting that the other person's type of diabetes can be managed with wild fruits
casino,42,0,mturk_agent_2,test,Hey!🙂 How are you? What were your plans for the weekend?,Initiate conversation and inquire about weekend plans
casino,42,1,mturk_agent_1,test,Hi. I'm doing great. How are you? I'm planning on going camping.🙂,Respond to greeting  share personal state  and reveal weekend plans
casino,42,2,mturk_agent_2,test,I'm great! Me too! did you have any specific plans? I wanted to make an extra fire to cook with and cook a nice meal.,Express well-being  share similar plans  and inquire about specific details
casino,42,3,mturk_agent_1,test,Yes. I'm actually taking a large group of people. Some friends and family are going and I kind of also wanted a bit of extra firewood. 🙂,Confirm specific plans and express a need for extra firewood
casino,42,4,mturk_agent_2,test,Oh I get that! I wanted to make a nice meal for my friends so I was hoping to be able to get extra food. 🙂,Show understanding and express a need for extra food
casino,42,5,mturk_agent_1,test,Oh well that's no problem. I'm packing a lot for our group. I'd be willing to give you all the food if you give me all the firewood?,Propose a trade of food for firewood
casino,42,6,mturk_agent_2,test,I would be willing to do that if I could have two of the waters? I didn't bring as much as I thought I would need because I forgot I would have my dog.,Negotiate the trade by requesting additional water
casino,42,7,mturk_agent_1,test,"I can do that. So we're doing three firewood, one water and zero food for me and zero firewood, two water and three food for you?",Clarify and confirm the terms of the trade
casino,42,8,mturk_agent_2,test,That sounds great! I hope you have a great camping trip!🙂,Agree to the terms and wish a good camping trip
casino,42,9,mturk_agent_1,test,Thanks. I hope you do too!🙂,Express gratitude and reciprocate well wishes
casino,87,0,mturk_agent_2,test,Hello there.,Greeting the other participant.
casino,87,1,mturk_agent_1,test,hiii,Responding to the greeting.
casino,87,2,mturk_agent_2,test,"So in order to fully enjoy my on this trip while surviving, I will require mass quantities of food.",Stating a requirement for the trip.
casino,87,3,mturk_agent_1,test,k i need food as first priority,Expressing their own priority for food.
casino,87,4,mturk_agent_2,test,Unacceptable,Rejecting the other participant's priority.
casino,87,5,mturk_agent_1,test,why,Asking for a reason for the rejection.
casino,87,6,mturk_agent_2,test,I require the majority of food as I have explained.,Reiterating their need for the majority of food.
casino,87,7,mturk_agent_1,test,what is priority pls tell me,Requesting clarification on priorities.
casino,87,8,mturk_agent_2,test,"As I have explained now twice, it is obviously food.",Restating that food is the priority.
casino,87,9,mturk_agent_1,test,"k, then 2 is for u 1 for me but i need remaining two as per my priority",Proposing a compromise on food distribution.
casino,87,10,mturk_agent_2,test,What does that mean?,Asking for clarification on the proposal.
casino,87,11,mturk_agent_1,test,means water and firewood  i need majority then only it will balence,Explaining the proposal in detail.
casino,87,12,mturk_agent_1,test,make firewood majority for me,Requesting majority of firewood.
casino,87,13,mturk_agent_2,test,unacceptable.  I am giving you food as your priority as you requested.  I require compensation for that.,Rejecting the request and asking for compensation.
casino,485,0,mturk_agent_2,test,Hey there - looks like we are both going camping!  I'm from the South so firewood and water are a high priority for me.,Initiate conversation and express priorities
casino,485,1,mturk_agent_1,test,"Wow, thats awesome! Yes, I am! Well, that's great because water isn't super important for me. Firewood is though.",Express excitement and share priorities
casino,485,2,mturk_agent_2,test,That sounds awesome - I'm sure we can come to an agreement on how to allocate that works for both of us.,Express optimism and willingness to negotiate
casino,485,3,mturk_agent_1,test,I agree that we will! I do love having food as well. Have lots of people coming.,Agree to negotiate and express additional priority
casino,485,4,mturk_agent_2,test,"I'm not as keen on food, so how does this sound.  I get 2 firewood, 2 waters, and 1 food.  You will get 2 food, 1 firewood, and 1 water.",Propose a specific allocation of resources
casino,485,5,mturk_agent_1,test,"Hmm, you're getting my top item there though. That still might work.",Express concern but show openness to the proposal
casino,485,6,mturk_agent_2,test,I think it's pretty fair since we'll both get at least one of our top item (firewood) and you get more food (I assume your second priority) and I get more water (my second priority),Justify the fairness of the proposed allocation
casino,485,7,mturk_agent_1,test,Well you're getting more on 2/3.,Express concern about the fairness of the allocation
casino,485,8,mturk_agent_2,test,True - but one of us has to 🙂.,Acknowledge the concern and add a light-hearted comment
casino,485,9,mturk_agent_1,test,I understand. I do like food so we have a deal.,Express understanding and agree to the deal
casino,476,0,mturk_agent_1,test,Hi there! Ready to go camping?,Initiate conversation and express enthusiasm about camping
casino,476,1,mturk_agent_2,test,Yes I am,Confirm readiness and engagement in the conversation
casino,476,2,mturk_agent_1,test,"Great! I'll be going to the Catskills, in NY. Where are you planning on going?",Share personal camping plans and inquire about the other person's plans
casino,476,3,mturk_agent_2,test,Antarctica! I am going to need as much firewood as I can get.,Share camping destination and express a need for firewood
casino,476,4,mturk_agent_1,test,"Ha, woah that's exotic! I'll need some firewood as well, but maybe not as much as you! I'm planning on going hiking a lot, and will need some extra water, as, again, ill be hiking a lot",React to the exotic destination  share personal needs  and explain why extra water is needed
casino,476,5,mturk_agent_2,test,I will offer 3 water to you! You will maybe need more food with that much exercise? How about 2 food? I really need that extra firewood. Remember that the Catskills probably has some extra wood around.,Offer water  suggest additional food  and emphasize the need for firewood while providing a rationale
casino,476,6,mturk_agent_1,test,"That works for me, you can have the firewood then!",Agree to the proposed trade and confirm the exchange of firewood
casino,476,7,mturk_agent_2,test,Alright that sounds great.,Express satisfaction with the agreement
casino,476,8,mturk_agent_1,test,"Great! so, for you, 2 wood, 1 food, me 3 water 2 food",Recap the agreed trade items for both parties
casino,476,9,mturk_agent_2,test,3 wood is what i thought the deal was,Clarify the terms of the deal  specifically the amount of wood
casino,476,10,mturk_agent_1,test,"yes, sorry, I meant to type 3 haha",Apologize for the typo and confirm the correct amount of wood
casino,102,0,mturk_agent_1,test,Hi there. How are you?,Initiate conversation and greet
casino,102,1,mturk_agent_2,test,hi i am good how about yourself🙂,Respond to greeting and reciprocate inquiry
casino,102,2,mturk_agent_1,test,Pretty good. Ready for this camping trip!,Express well-being and readiness for camping trip
casino,102,3,mturk_agent_2,test,as ready as I can be hiking with 3 teenage boys..lol how about you?,Express readiness with a humorous remark and inquire about the other’s readiness
casino,102,4,mturk_agent_1,test,"Haha, yeah I can't wait to go. I really need lots of food and a bit of firewood. What do you need?",Express excitement and state needs for the trip
casino,102,5,mturk_agent_2,test,"Food as well teenage boys you know they eat a lot of food, and then a bit of firewood  but i am sure we will agree on something",Agree on food needs  mention teenage boys' appetite  and express confidence in reaching an agreement
casino,102,6,mturk_agent_1,test,"Right...hmm. What do you say to 2 food, 1 firewood for me?",Propose a specific allocation of food and firewood
casino,102,7,mturk_agent_2,test,i am good with that how many waters do you want can i have 2?,Agree to the proposal and inquire about water allocation
casino,102,8,mturk_agent_1,test,Sure we can do that 🙂,Agree to the water allocation
casino,102,9,mturk_agent_2,test,ok so i get 1 food 2 firewood and 2 water? sound fair?,Confirm the final allocation and seek validation
casino,102,10,mturk_agent_1,test,Absolutely that sounds great!,Agree and express satisfaction with the arrangement
casino,439,0,mturk_agent_1,test,Hello! Do you have any sort of preference regarding the 3 camping items?,Initiate conversation and inquire about preferences for camping items
casino,439,1,mturk_agent_2,test,"Hello there! It's nice to meet you. Truthfully, I need to get some food and some firewood. What do you need?",Respond politely and state personal needs for food and firewood while asking about the other person's needs
casino,439,2,mturk_agent_1,test,"The main thing I like to do when camping is a lot of hiking (pretty much all day), so I was hoping to get as much food as possible so I can remain active.",Explain personal preference for food due to hiking activities
casino,439,3,mturk_agent_2,test,I'm sure we can come up with a compromise! I understand the need for extra food with exercise. Sometimes I get low blood sugar and need an extra snack. I'll give you 2 food if I can get 1.,Express willingness to compromise and propose a specific trade for food
casino,439,4,mturk_agent_1,test,I think that is a totally fair split for the food. And I actually don't need a lot of firewood. I would be willing to give you all of it in exchange for the water.,Agree to the proposed food trade and offer all firewood in exchange for all water
casino,439,5,mturk_agent_2,test,"I think so, too. I'm glad you offered that - we got stuck in the rain and need the firewood to dry our clothes. I'd be more than happy to give you all the water for all the firewood.",Agree to the firewood-water trade and explain the need for firewood due to rain
casino,439,6,mturk_agent_1,test,"Great! I get dehydrated very easily, so I am pretty jumpy at the thought of running out! 🙂",Express relief and explain personal need for water
casino,439,7,mturk_agent_2,test,"That's not good! ☹️ We don't want that to happen. So to confirm, you get 2 food and all the water, and I get 1 food and all the firewood? 🙂",Express concern and confirm the details of the trade
casino,439,8,mturk_agent_1,test,"Yes. I would get 2 food and 3 water, and you would get 1 food and 3 firewood. Hopefully this works for you!",Confirm the trade details and seek final agreement
casino,439,9,mturk_agent_2,test,You have yourself a deal!,Agree to the trade and finalize the deal
casino,447,0,mturk_agent_1,test,Hello.  What are your preferences for extra items for your camping trip?,Initiate conversation and inquire about preferences for extra items for the camping trip
casino,447,1,mturk_agent_2,test,hello,Acknowledge the greeting
casino,447,2,mturk_agent_1,test,Do you have a preference for any extra items for your camping trip?,Reiterate the question about preferences for extra items for the camping trip
casino,447,3,mturk_agent_2,test,"yes. i need 2 pack of firewood, 2 pack of water and 1 pack of food",State specific needs for the camping trip (firewood  water  food)
casino,447,4,mturk_agent_1,test,"I need 3 packs of firewood, 2 packs of food and 3 packs of water.  My husband and I are diabetic, so we're cold-natured, need regular meals and hydration.",State own specific needs for the camping trip and provide context (diabetic condition)
casino,447,5,mturk_agent_2,test,but i don't have back up for firewood. i need at least 2 pack of firewood. then only it will be better for me,Express concern about not having enough firewood and emphasize the necessity
casino,447,6,mturk_agent_1,test,"If I can have the 3 packs of food and 3 packs of water, then you can have 2 packs of firewood.",Propose a compromise by offering a trade-off (food and water for firewood)
casino,447,7,mturk_agent_2,test,oh god. without food and water how can i survive in the camping trip?,Express distress and highlight the importance of food and water for survival
casino,447,8,mturk_agent_1,test,"This is true. Although we're negotiating for extra provisions.  I understand your situation, though.  I can use 1 pack of firewood, 2 pack of water and just 1 pack of food.",Acknowledge the situation and propose a revised compromise
casino,447,9,mturk_agent_2,test,okay fine. now it is suitable for both of us,Agree to the revised compromise and express satisfaction
casino,447,10,mturk_agent_1,test,That sounds good.  Thank you for being fair and agreeable.,Express agreement and gratitude for reaching a fair solution
casino,447,11,mturk_agent_2,test,thank you for your time,Express gratitude and conclude the conversation
casino,447,12,mturk_agent_1,test,Thank you as well. 🙂,Express gratitude and conclude the conversation with a positive note
casino,19,0,mturk_agent_2,test,Hello there,Greeting
casino,19,1,mturk_agent_1,test,Hello. How are you?,Greeting and Inquiry about well-being
casino,19,2,mturk_agent_2,test,Great and yourself? Ready for this camping trip and take a break from modern civilization?,Response to inquiry and introduction of camping trip topic
casino,19,3,mturk_agent_1,test,I'm doing well. Yes. This camping trip is badly needed!,Response to inquiry and agreement on the need for the trip
casino,19,4,mturk_agent_2,test,Indeed we have planned to do a lot of hiking and seeing the nature that is giving to us by god it will be a great wonderful time to serve with others and deepen our faith in the lord savior,Elaboration on the planned activities and spiritual significance
casino,19,5,mturk_agent_1,test,Awesome. I couldn't agree more. I feel that camping and hiking are both such spiritual experiences. It's such a perfect time to connect with our lord and savior. I love serving others as well.🙂,Agreement and expression of shared feelings about the spiritual experience
casino,19,6,mturk_agent_2,test,":) Yes and you know what we are experiencing some difficulty as some people who said initially they were not going to be able to come and at the last minute are saying that they are coming so we are short on the most important items which are food and was wondering if we could speak about sharing items but due to the people who joined late if I can get food and water you can have more wood as none of us know how to really go into the wild and we do not want to turn away our last minute guests, it would be of tremendous help",Introduction of a logistical problem and request for help with food and water
casino,19,7,mturk_agent_1,test,I'm more than willing to help you to the best of my ability. I understand and appreciate the difficult situation you find yourself in. How many packages of food and water do you think you will need for your additional guests? How much wood do you need since you are saying you don't need much?,Expression of willingness to help and request for specific details
casino,19,8,mturk_agent_2,test,"Thanks for your understanding well I think if possible then to meet the situation then how bout 3 food and 2 water then you get all the wood ? That way you can have awesome campfires lasting through the night, we will be going to sleep extra early to wake up very early so we do not need all that wood, as much as we need food to replenish our energy and be ready for another day of long walks to see as much as we can from nature 🙂",Proposal of a specific trade arrangement
casino,19,9,mturk_agent_1,test,I agree with you that campfires are awesome and I do find them to be be quite useful. I'm not as early of a riser as you are unfortunately! 🙂 I'm willing to accept your offer on food as long as you could please consider my needs for water. I am a very active hiker. While I don't need much food for my hikes I do require a lot of water. I once went on a hiking trip when I was new to the activity and ran out of water. I got lost and almost dehydrated! Ever since then it's been very important to me to have as much water as possible. What would it take in order for me to get as much water as possible keeping in mind that I'm willing to give you 3 food.,Expression of agreement with campfire importance  personal anecdote  and counter-proposal
casino,19,10,mturk_agent_2,test,Thank you for the food and I understand we do have to think about water being by far the most important thing in life since it bascially is right 🙂 and well how about then we go do two waters for you and one wood then so then we can have that wood for just in case and we can all be happy ?? thanks for your understanding,Expression of gratitude and counter-proposal
casino,19,11,mturk_agent_1,test,"Yes. Water is the most important thing in life. Thank you for offering me two waters and one wood. However, this would mean that you would be receiving 3 food, 1 water, and 2 wood. That seems too unbalanced to me. It's important for me to also let you know that wood is very crucial for me. When I was a newbie I didn't bring any wood because I figured I'm fine since I'm not scared of the dark. That night a bear snuck on me when I was sleeping. Thankfully I was able to scare it away with noise. However, ever since then I've brought a lot of wood with me so no bears can sneak up on me. I would like to counter your offer with 3 waters, 2 wood, and 0 food. This means you get 1 wood and 3 food. Does this offer work for you?",Expression of concern about the balance of the trade and counter-proposal with personal anecdote
casino,54,0,mturk_agent_2,test,Hi....Sooooo looking forward to a great realxing camping trip.🙂🙂🙂🙂🙂,Expressing excitement and anticipation for the camping trip
casino,54,1,mturk_agent_1,test,hi... yes i like camping trip,Agreeing and sharing a similar interest in camping
casino,54,2,mturk_agent_2,test,I am hoping that I can get a little extra food though....I'm taking these new meds and they seem to make me hungry all the time. I was hoping to get another 2 pieces of food from the supplies.,Requesting additional food due to increased hunger from medication
casino,54,3,mturk_agent_1,test,"okk i will give 2 pack firewood and 1 pack of food, 1 pack of water",Offering a distribution of supplies including firewood  food  and water
casino,54,4,mturk_agent_2,test,"I wouldn't mind another firewood, if it isn't a bother...I tend to get really chilly when it's nightfall.",Requesting additional firewood due to feeling cold at night
casino,54,5,mturk_agent_1,test,ok what to you need explain,Asking for clarification on the specific needs
casino,54,6,mturk_agent_2,test,I would love it if I could get 2 food...2 firewood and 1 water....🙂🙂🙂🙂🙂🙂🙂,Clarifying and specifying the desired distribution of supplies
casino,54,7,mturk_agent_1,test,okk i will give,Agreeing to the requested distribution of supplies
casino,54,8,mturk_agent_2,test,that sounds great....thanks so much..you're wonderful!!!🙂🙂🙂🙂,Expressing gratitude and appreciation
casino,54,9,mturk_agent_1,test,thank you have a nice day,Expressing gratitude and wishing a good day
casino,133,0,mturk_agent_1,test,"Hello, I would like 3 water and 3 firewood packages. You can have 3 food packages.",Initiate trade by proposing an offer.
casino,133,1,mturk_agent_2,test,"Hello, i need 2 water , 1 food and 1 firewood packages",State own needs and counter the initial offer.
casino,133,2,mturk_agent_1,test,"I need prefer water the most since my mouth is dry a lot. I need 3 water, 1 firewood ,and 0 food packages",Explain personal preference and revise the offer.
casino,133,3,mturk_agent_2,test,"yeah you are right, but water is essential for all !☹️, you must consider that too",Express the importance of water for both parties.
casino,133,4,mturk_agent_1,test,I agree water is needed. I can do 2 water 2 firewood and 0 food,Show agreement and make a new offer.
casino,133,5,mturk_agent_2,test,"you consider me giving one of your water package and collect food package, if you are lucky you can get liquid foods too🙂",Suggest a compromise and provide a rationale.
casino,133,6,mturk_agent_1,test,I don't like food. my stomach is always full. I only drink water since im thirsty most of the time.,Explain personal aversion to food and emphasize need for water.
casino,133,7,mturk_agent_2,test,"yeah i can understand buddy, but the fact is we can share some items. you are not getting food packages and getting packages alone which you preferred. Try some food packages too",Encourage sharing and suggest trying food packages.
casino,133,8,mturk_agent_1,test,"Okay I agree what about this deal. I get 2 water, 1 firewood ,and 1 food package.",Propose a revised deal.
casino,133,9,mturk_agent_2,test,sounds good. but how much firewood will i get ? because i don't need it much,Seek clarification on the distribution of firewood.
casino,133,10,mturk_agent_1,test,Do you want to trade firewood for food?,Offer a trade involving firewood and food.
casino,133,11,mturk_agent_2,test,"yeah, am trying to make trade but not for firewood, for water !☹️",Clarify the intention to trade for water instead of firewood.
casino,133,12,mturk_agent_1,test,"I only need water right now. so is the 2 water, 1 firewood ,and 1 food package still good ?",Reiterate the proposed deal and seek confirmation.
casino,133,13,mturk_agent_2,test,"if i accept the deal, how much will i get ?",Ask for details on what they will receive in the deal.
casino,133,14,mturk_agent_1,test,You get 1 water 2 firewood and 2 food packages.,Provide a detailed breakdown of the deal.
casino,133,15,mturk_agent_2,test,"i propose, 2 water, 1 food and 2 firewood to you, is that good ?",Propose a new deal with specific quantities.
casino,133,16,mturk_agent_1,test,Sorry I can't do that 1 water is not enough for me.,Decline the new deal and explain why.
casino,133,17,mturk_agent_2,test,"i said 2 water, 1 food and 2 firewood buddy !!!😮",Clarify the proposed deal again.
casino,133,18,mturk_agent_1,test,Oh sorry I misread I thought it was for you. Okay I'll take it,Apologize for misunderstanding and accept the deal.
casino,133,19,mturk_agent_2,test,cool !!! i hope we made a good deal !!!,Express satisfaction with the agreement.
casino,14,0,mturk_agent_1,test,n,Accidentally sending a message
casino,14,1,mturk_agent_2,test,Hello there I was just thinking of the upcoming camping trip.,Initiating conversation and introducing the topic of the camping trip
casino,14,2,mturk_agent_1,test,"I'm sorry about that, accidentally hit that send button lol! I was thinking about it as well. I'm pretty excited. How about you?",Apologizing for the accidental message and expressing excitement about the camping trip
casino,14,3,mturk_agent_2,test,I was just thinking about the logistics and how to prioritize the various items.,Expressing thoughts about logistics and prioritization for the camping trip
casino,14,4,mturk_agent_1,test,Same here. I'll go ahead and list some of what I need and you let me know if you will need the same as well. I need some extra water for our camping trip as well as some additional food.,Proposing to list needed items and asking for confirmation on shared needs
casino,14,5,mturk_agent_2,test,That sounds reasonable. I don't particularly need the food because I see that as more of a luxury but I could really use some more water. It's supposed to get really really hot on the weekend. 😮,Agreeing with the proposal and specifying personal needs and preferences
casino,14,6,mturk_agent_1,test,I hear that. What do you think of if I take 3 of the food supplies and you can have two waters?,Proposing a distribution of food and water supplies
casino,14,7,mturk_agent_2,test,"That sounds like a fair compromise. I can get food by hunting animals, old school style. That would give you 4 total items. In that case it's only fair if I take all 3 of the firewood. 4 for me and 4 for you sounds like a good deal to me. 🙂",Agreeing to the proposal and suggesting a fair distribution of firewood
casino,14,8,mturk_agent_1,test,That sounds fair to me! I don't know the first thing about hunting so that would be a relief on me. We took a bunch of blankets so we'll be good on firewood.  🙂,Agreeing to the distribution and expressing relief about not needing to hunt
casino,14,9,mturk_agent_2,test,Yep and I need all 3 firewood because I'm hunting. Meat absolutely needs to be cooked. The same cannot be said about pepperoni pizza and chips for example.,Justifying the need for firewood due to the necessity of cooking meat
casino,479,0,mturk_agent_1,test,hi  i was wondering if i could get 3 packages of firewood?,Requesting firewood
casino,479,1,mturk_agent_2,test,"Hey there, unfortunately, I'm in a bit of a quandary with firewood too, as I am going to a place where it's fairly cold and will need more for heat.",Explaining own need for firewood
casino,479,2,mturk_agent_1,test,"thats terrible! i broke my leg and wont be able to collect my own firewood , could i maybe get 2 packages? ☹️",Expressing distress and requesting fewer packages of firewood
casino,479,3,mturk_agent_2,test,Terribly sorry to hear that; it sounds like you won't be able to camp much in that condition. I assume you have someone coming along to help you because of your leg?,Expressing sympathy and inquiring about assistance
casino,479,4,mturk_agent_1,test,just a bunch of children under 5 who wont be able to gather firewood. so i desperately need at least 2,Explaining the lack of assistance and emphasizing need for firewood
casino,479,5,mturk_agent_2,test,"I see, well it sounds like you're going to need some additional food with those children. How about I provide you with some additional food and you can help me with my need for heat with firewood?",Proposing a trade involving food and firewood
casino,479,6,mturk_agent_1,test,okay how i take all 3 food and 1 firewood?,Negotiating the terms of the trade
casino,479,7,mturk_agent_2,test,"The firewood sounds like a solid deal; I would need a little food though to assist me. The good news is since there's a stream near me, I won't need any additional water, so I am happy to provide you with all of the additional water.",Clarifying the trade terms and offering additional water
casino,479,8,mturk_agent_1,test,i am not able to do that unfortunately i desperately need firewood.,Reiterating the need for firewood and rejecting the offer
casino,479,9,mturk_agent_2,test,"Perhaps I wasn't clear, so if I take 2 firewood, you take 1; I would just need some help with some of the food. Is that reasonable?",Rephrasing the trade proposal for clarity
casino,479,10,mturk_agent_1,test,i guues,Reluctantly agreeing to the proposal
casino,479,11,mturk_agent_2,test,"So let's make sure this is reasonable; Firewood - 2 for me, 1 for you; Water 2 for you, 1 for me, and you can have all of the water?",Confirming the details of the trade
casino,479,12,mturk_agent_1,test,sounds good. 1 firewood for me  2 food for me and i can have all water. to clarify. sorry about typos,Clarifying the agreed terms and apologizing for typos
casino,479,13,mturk_agent_2,test,"No worries, ok that sounds good; I'm going to submit the deal.",Agreeing to the terms and indicating intent to finalize the deal
casino,479,14,mturk_agent_1,test,nice 🙂,Expressing satisfaction with the agreement
casino,570,0,mturk_agent_2,test,Can you spare some water? I need to take medication and I have run out.,Requesting water due to a need for medication
casino,570,1,mturk_agent_1,test,"Hi there, that sounds important. Yes, we can make sure you get some water. How does 1 package sound?",Expressing understanding and offering a solution
casino,570,2,mturk_agent_2,test,"I'd rather have 2, can give you all of my food for all of your water?",Negotiating for more water by offering food
casino,570,3,mturk_agent_1,test,"I actually got really dehydrated on my last camping trip, so don't want to be completely without water. How about 2 for you, 1 for me?",Explaining personal need for water and proposing a compromise
casino,570,4,mturk_agent_2,test,"That is good, is it possible that I could get some firewood as well? I may be suffering from hypothermia.",Requesting additional firewood due to potential hypothermia
casino,570,5,mturk_agent_1,test,"Oh wow! I don't want you to be that cold! :o  If I can have 3 food, I'd be happy for you to have 2 firewood.",Expressing concern and proposing a trade for firewood
casino,570,6,mturk_agent_2,test,"That would be great, I'm not real hungry, so I can spare some food.",Agreeing to the trade and indicating willingness to give food
casino,570,7,mturk_agent_1,test,"That sounds fair to me! So we've got 2 water and 2 firewood for you, 3 food and 1 each water and firewood for me.",Confirming the agreed trade details
casino,570,8,mturk_agent_2,test,"Yes, you're very kind. I desperately need some more water and firewood.",Expressing gratitude and reiterating need for water and firewood
casino,570,9,mturk_agent_1,test,I'm glad we were able to work out something for both of us! I hope you have a great camping trip!,Expressing satisfaction with the agreement and wishing well
casino,570,10,mturk_agent_1,test,"Sorry, just adjusting the numbers to what we agreed above!",Clarifying the agreed trade details
casino,570,11,mturk_agent_2,test,"My mistake, hypothermia is messing with my brain.",Apologizing and explaining confusion due to hypothermia
casino,550,0,mturk_agent_2,test,"Hello, I'm in need of some extra food for my trip.  I just checked and some of my food is past the expiration date.",Expressing a need for extra food due to expired supplies
casino,550,1,mturk_agent_1,test,Hi friend! How are you. Food is a non negotiable for me. We currently don't have enough for our trip.,Stating a firm position on not negotiating food and expressing concern about current food supplies
casino,550,2,mturk_agent_2,test,Everything is negotiable 🙂 but if you absolutely can't budge on the food then I will need some extra firewood and water to make up for it.,Challenging the non-negotiable stance and proposing an alternative trade
casino,550,3,mturk_agent_1,test,We cannot budge at all on food. But are more then happy to give up all the extra fire wood for all the food.,Reiterating the firm stance on food and offering a trade involving firewood
casino,550,4,mturk_agent_2,test,Could you trade one food item for either one firewood or water?,Proposing a smaller trade involving one food item
casino,550,5,mturk_agent_1,test,"How about this- You will get 1 food, 1 water and 3 Firewood. I will get 2 Food and 2 Water with 0 Firewood.",Offering a new trade proposal involving food  water  and firewood
casino,550,6,mturk_agent_2,test,"Hmm, I think I would prefer your original offer instead.  You can have all the food if I can have all the rest.",Rejecting the new proposal and expressing preference for the original offer
casino,550,7,mturk_agent_1,test,Hmmm i don't beleive i ever offered you everything for all the food. I will need at least one water. lets not be selfish.,Clarifying the original offer and requesting at least one water
casino,550,8,mturk_agent_2,test,"Oh you are right sorry, I was mistaken.  Okay then, how about I get 1 food, 2 waters, and 3 firewood.  You can have 2 food and 1 water?",Apologizing for the misunderstanding and proposing a revised trade
casino,550,9,mturk_agent_1,test,"Well that would give you 6 rations and me 3. Again that is not very fair. If you want 1 food and all the fire wood that i need at least 2 waters. so again, 1 food, 1 water 3 wood for you",Pointing out the imbalance in the revised trade and reiterating a fairer trade proposal
casino,550,10,mturk_agent_2,test,"Okay, you have a deal. 🙂",Accepting the final trade proposal
casino,497,0,mturk_agent_2,test,"Hello, I think that my first deal will be fair 🙂",Initiate negotiation with a positive tone
casino,497,1,mturk_agent_1,test,Well that's interesting because I don't even know what is is.,Express confusion and seek clarification
casino,497,2,mturk_agent_2,test,We aren't allowed to submit it just yet. So let's chat. What do you value most among the items?,Explain the process and ask about the other party's priorities
casino,497,3,mturk_agent_1,test,Please don't try to order me around. 😡 I require a majority of water.,Express frustration and state a specific requirement
casino,497,4,mturk_agent_2,test,Let's be reasonable here. If you are nice to me I'll be nice to you. I'll take the majority of the wood and food if you want most water.,Propose a compromise and encourage cooperation
casino,497,5,mturk_agent_1,test,Again don't patronize me.  What is your main focus?,Express frustration and seek clarity on the other party's priorities
casino,497,6,mturk_agent_2,test,Please grow up. No one is patronizing you. I'm trying to negotiate. Don't be so emotional okay?,Defend against perceived accusations and reiterate negotiation intent
casino,497,7,mturk_agent_1,test,Grow up. 🙂 This was too easy.  Now please answer the question.,Mock the other party and insist on getting an answer
casino,497,8,mturk_agent_2,test,I just told what I want in exchange for majority of the water. I'll take most of the food and wood. Or else you make out way better than I do.,Restate the proposed deal and justify it
casino,497,9,mturk_agent_1,test,That is not what I asked.  Is your main focus water?,Seek a direct answer to a specific question
casino,497,10,mturk_agent_2,test,I'm tired of repeating myself. I'll just submit the deal.,Express frustration and indicate intent to finalize the deal
casino,497,11,mturk_agent_1,test,Ok.,Agree to the submission of the deal
casino,497,12,mturk_agent_1,test,What is your main focus?,Reiterate the question about the other party's main focus
casino,130,0,mturk_agent_2,test,"Hey, would you like to take more firewood in exchange I'll get more food? Just in case I get lost and would need to ration out my portions.",Propose a trade and explain the reasoning behind the proposal.
casino,130,1,mturk_agent_1,test,I understand where you're coming from. I would really need the most water.,Express understanding and state a personal need.
casino,130,2,mturk_agent_2,test,I am willing to give you the most water if I am able to have the most food.,Offer a counter-proposal.
casino,130,3,mturk_agent_1,test,Well I need some food because what if I get lost as well?,Express a concern and justify the need for food.
casino,130,4,mturk_agent_2,test,"I understand that, but walking away with the most food and the most water would essentially leave me for dead lol. Do you prefer water or food?",Express understanding  explain the consequences  and ask for a preference.
