dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180903-132332_521_live,13,EE,test,"I see so does the money go for food, shelter, medical support those kinds of things?",Seek clarification,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,14,ER,test,exactly.,Confirm understanding,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,15,ER,test,The war torn area is just one of many examples of places where kids need support.,Provide additional context,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,16,ER,test,It's great to help.,Express positive sentiment,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,17,ER,test,every little bit counts!,Encourage participation,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,18,EE,test,Does this money provide help for the kids in their own country or is it used to bring these children over to the United States?,Seek clarification on the use of funds,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,19,ER,test,to help in their countries.,Clarify use of funds,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,20,ER,test,They also help kids here in the USA too.,Provide additional information,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,21,ER,test,would you consider making a donation?,Request donation,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,22,ER,test,even something small would help.,Encourage small contribution,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,23,EE,test,I'm sorry I'm just not able to at this time but thank you for telling me about this organization.,Decline request and express gratitude,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,24,EE,test,I wish you well.,Express good wishes,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,25,ER,test,Even 1 penny? 1 penny would be minimal and would greatly help.,Make a minimal request,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,26,EE,test,"Alright, I will donate 25 cents.",Agree to minimal request,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,27,ER,test,wow! thanks on behalf of the organization! that is generous!,Express gratitude,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,28,EE,test,You're very welcome.,Acknowledge gratitude,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,29,ER,test,what else do you have planned for the labor day?,Initiate new topic,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,30,EE,test,We went out with family to eat and are just taking it easy and yourself?,Share personal plans and reciprocate question,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,31,ER,test,going out to eat is always a fun way to spend time together.,Express agreement and positive sentiment,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,32,ER,test,I went to the movies to see crazy rich asians.,Share personal activity,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180903-132332_521_live,33,ER,test,It was good.,Provide opinion,0.0,0,"ER and EE discuss their weekends, with ER mentioning participation in a charity 5k for Save the Children. ER explains the organization's mission to support children in developing countries, especially in war zones. EE expresses interest but initially declines to donate, eventually agreeing to contribute 25 cents. They then briefly discuss Labor Day plans, with ER seeing a movie and EE spending time with family.","The conversation begins with a friendly exchange about the weekend, with both speakers sharing their experiences. ER then shifts to discussing a charity event, displaying enthusiasm and providing detailed information about the organization's mission. EE shows curiosity and asks questions, while ER uses persuasive strategies to encourage a donation. Despite initial reluctance, EE agrees to a small contribution, which ER appreciates. The conversation then transitions back to casual weekend plans, maintaining a friendly tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth through friendly greetings, expressing excitement, and showing appreciation for EE's donation. ER also displays high competence by providing detailed information about the charity and its impact, effectively communicating the importance of the cause.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging in friendly conversation, expressing interest in the charity, and ultimately agreeing to donate. EE's competence is high as they ask relevant questions to understand the charity's operations and express well-wishes, indicating thoughtful engagement.",1,no_express_no_donate
P4G,20180904-012828_299_live,0,ER,valid,Hello,Greeting the other person,0.0,0,Two people discuss their families and a charity called Save the Children. One person explains the organization's mission to support children in developing countries. The other expresses interest in helping but mentions financial constraints. The conversation highlights the importance of even small contributions to charitable causes.,"The conversation begins with a friendly exchange of pleasantries, establishing a warm and open tone. As it progresses, the speakers share personal details about their families, fostering a sense of connection. The conversation then shifts towards discussing a charitable organization, with one speaker introducing the topic and providing information. The other speaker expresses interest but hesitates due to financial constraints. The first speaker gently encourages participation, emphasizing the impact of even small contributions, maintaining a persuasive yet understanding approach.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently engages in a friendly and understanding manner, showing empathy and encouragement, which indicates high warmth. They also provide clear information about the charity, demonstrating knowledge and effective communication, reflecting high competence.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE responds politely and shows interest in the conversation, indicating high warmth. They ask relevant questions and express a thoughtful consideration of their financial situation, demonstrating awareness and practical thinking, which reflects high competence.",1,no_express_no_donate
P4G,20180904-012828_299_live,1,EE,valid,Hi there how are you?,Inquiring about the other person's well-being,0.0,0,Two people discuss their families and a charity called Save the Children. One person explains the organization's mission to support children in developing countries. The other expresses interest in helping but mentions financial constraints. The conversation highlights the importance of even small contributions to charitable causes.,"The conversation begins with a friendly exchange of pleasantries, establishing a warm and open tone. As it progresses, the speakers share personal details about their families, fostering a sense of connection. The conversation then shifts towards discussing a charitable organization, with one speaker introducing the topic and providing information. The other speaker expresses interest but hesitates due to financial constraints. The first speaker gently encourages participation, emphasizing the impact of even small contributions, maintaining a persuasive yet understanding approach.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently engages in a friendly and understanding manner, showing empathy and encouragement, which indicates high warmth. They also provide clear information about the charity, demonstrating knowledge and effective communication, reflecting high competence.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE responds politely and shows interest in the conversation, indicating high warmth. They ask relevant questions and express a thoughtful consideration of their financial situation, demonstrating awareness and practical thinking, which reflects high competence.",1,no_express_no_donate
P4G,20180904-012828_299_live,2,ER,valid,Great and you,Responding positively and reciprocating the inquiry,0.0,0,Two people discuss their families and a charity called Save the Children. One person explains the organization's mission to support children in developing countries. The other expresses interest in helping but mentions financial constraints. The conversation highlights the importance of even small contributions to charitable causes.,"The conversation begins with a friendly exchange of pleasantries, establishing a warm and open tone. As it progresses, the speakers share personal details about their families, fostering a sense of connection. The conversation then shifts towards discussing a charitable organization, with one speaker introducing the topic and providing information. The other speaker expresses interest but hesitates due to financial constraints. The first speaker gently encourages participation, emphasizing the impact of even small contributions, maintaining a persuasive yet understanding approach.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently engages in a friendly and understanding manner, showing empathy and encouragement, which indicates high warmth. They also provide clear information about the charity, demonstrating knowledge and effective communication, reflecting high competence.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE responds politely and shows interest in the conversation, indicating high warmth. They ask relevant questions and express a thoughtful consideration of their financial situation, demonstrating awareness and practical thinking, which reflects high competence.",1,no_express_no_donate
