dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,13,worker,Let's try apple designer but that's a bad deal for me already,Reluctantly agree to consider Apple designer position,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,14,recruiter,ill max out your salary,Promise to maximize salary,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,15,worker,I'd have to work in tokyo,State requirement to work in Tokyo,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,16,recruiter,whats a good city,Inquire about preferred city,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,17,recruiter,"tokyo is a 0 for me, can you do any other city",Express inability to accommodate Tokyo,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,18,worker,Maybe seoul,Suggest Seoul as an alternative,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,19,recruiter,ok,Acknowledge suggestion,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,20,worker,No that still won't work...,Express dissatisfaction with Seoul,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,21,worker,I need a better deal on either company/position or location,Request better deal on company  position  or location,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,22,recruiter,send a proposal,Request a proposal from worker,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,23,worker,How is google designer?,Inquire about Google designer position,20.0,Designer,5.0,Seoul,Facebook
ji,94f25ad4-1d6e-11e9-9afe-6c96cfdf0295,24,recruiter,horrible,Express negative opinion about Google designer position,20.0,Designer,5.0,Seoul,Facebook
ji,94f5ecba-1d6e-11e9-a761-6c96cfdf0295,0,worker,Hello,Initiate conversation,48.0,Manager,3.0,Beijing,Google
ji,94f5ecba-1d6e-11e9-a761-6c96cfdf0295,1,recruiter,Is a manager at google okay?,Inquire about the acceptability of a managerial position at Google,48.0,Manager,3.0,Beijing,Google
ji,94f5ecba-1d6e-11e9-a761-6c96cfdf0295,2,worker,"Yes, in Beijing.",Express agreement and specify location preference,48.0,Manager,3.0,Beijing,Google
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,1,worker,hey,Respond to greeting,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,2,worker,beijing is pretty good and seoul is alright,Express opinion about locations,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,3,worker,the other 2 are both terrible,Express negative opinion about other locations,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,4,recruiter,Let me know your top few options in position,Request worker's preferences for positions,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,5,worker,weekly holiday and salary ar eequally important,State priorities regarding job conditions,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,6,recruiter,"ok, Beijing may work. What are your position choices",Acknowledge and inquire about specific position preferences,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,7,worker,my best to worst positions are google manager amazon engineer apple manager and amazon manager,Provide ranked list of preferred positions,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,8,worker,or rather,Clarify previous statement,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,9,worker,thats my top 4,Confirm the list as top choices,36.0,Engineer,4.0,Beijing,Amazon
ji,94f6d546-1d6e-11e9-89d6-6c96cfdf0295,10,worker,if those dont work i can list other good ones,Offer to provide additional options if needed,36.0,Engineer,4.0,Beijing,Amazon
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,1,worker,"hi, what jobs can you do",Inquire about available job opportunities,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,2,recruiter,There is a manager position at apple.,Provide information about a specific job opportunity,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,3,worker,"position means a lot, I can do low salary and holidays if we do a goo djob",Express willingness to negotiate salary and holidays for a good job,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,4,recruiter,Also at amazon and google but with lower salary,Provide additional job opportunities with salary information,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,5,recruiter,Okay I'll see what I can do,Express intention to explore options for the worker,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,6,worker,lets do google manager,Express preference for a specific job opportunity,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,7,recruiter,Sure,Agree to the worker's preference,31.0,Manager,3.0,Beijing,Google
ji,94f96cac-1d6e-11e9-a2df-6c96cfdf0295,8,worker,can we do beijing,Inquire about the possibility of a specific location,31.0,Manager,3.0,Beijing,Google
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,0,worker,I'm looking for a job,Expressing a desire to find a job,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,1,worker,Designer at google,Specifying a job role and company of interest,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,2,worker,In sydney,Specifying a preferred location for the job,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,3,recruiter,Ok what kind of work?,Seeking clarification on the type of work the worker is interested in,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,4,worker,Google design,Clarifying the specific type of work they are interested in,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,5,worker,This is my proposal,Presenting their job proposal or preference,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,6,recruiter,I have no openings for Google. Amazon and Apple are available.,Informing the worker about the availability of job openings at other companies,36.0,Designer,3.0,Beijing,Apple
ji,94fb4130-1d6e-11e9-a913-6c96cfdf0295,7,worker,Apple design is goof,Expressing interest in a design position at Apple,36.0,Designer,3.0,Beijing,Apple
ji,94fc2f50-1d6e-11e9-98a8-6c96cfdf0295,0,worker,Hi there.  I'm mostly interested in jobs at Amazon today.,Express interest in job opportunities at Amazon,32.0,Manager,4.0,Seoul,Amazon
ji,94fc2f50-1d6e-11e9-98a8-6c96cfdf0295,1,recruiter,"Hi, I am looking for a few good employees,",Indicate the goal of finding suitable employees,32.0,Manager,4.0,Seoul,Amazon
ji,94fc2f50-1d6e-11e9-98a8-6c96cfdf0295,2,recruiter,I have a manager opening at Amazon in Beijing.,Inform about a specific job opening at Amazon in Beijing,32.0,Manager,4.0,Seoul,Amazon
ji,94fc2f50-1d6e-11e9-98a8-6c96cfdf0295,3,recruiter,I could work with Tokyo or Seoul too.,Offer flexibility by mentioning other locations (Tokyo or Seoul),32.0,Manager,4.0,Seoul,Amazon
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,0,recruiter,ok,acknowledge the start of the conversation,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,1,recruiter,What's your best locations?,seek information about the worker's preferred job locations,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,2,worker,I would like to work at amazon,express a desire to work at Amazon,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,3,worker,sydney only,clarify the specific location preference,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,4,worker,35,provide additional information  possibly about age or experience,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,5,worker,any amazon except managr,indicate job role preferences at Amazon,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,6,recruiter,You make a lot of demands.,express a perception of the worker's demands as high,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,7,worker,i am telling you what is best but I am willing to change,justify their demands and show willingness to negotiate,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,8,worker,another option would be sales at amazon if that is ok,suggest an alternative job role at Amazon,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,9,recruiter,Any positions outside of amazon decent?,inquire about the worker's openness to positions outside Amazon,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,10,worker,yes,confirm openness to non-Amazon positions,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,11,worker,except manager,clarify the exception to their openness,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,12,recruiter,ok,acknowledge the worker's response,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,13,worker,we are getting closer,express optimism about reaching an agreement,50.0,Sales,2.0,Sydney,Facebook
ji,94fd30a8-1d6e-11e9-8da5-6c96cfdf0295,14,recruiter,How is that?,seek clarification on the worker's previous statement,50.0,Sales,2.0,Sydney,Facebook
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,0,recruiter,Hi,Initiate conversation,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,1,recruiter,What positions would work for you,Inquire about worker's job preferences,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,2,recruiter,And what's most important,Seek information on worker's priorities,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,3,recruiter,I really need an engineer or manager at Amazon.,Express need for specific roles at Amazon,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,4,worker,I don't want to work in Tokyo,Express disinterest in working in Tokyo,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,5,recruiter,But I can give you almost any position if you'll take low vacation,Offer flexibility in job positions with a condition on vacation,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,6,recruiter,Ok that's fine. Does Seoul or Beijing work better?,Seek worker's preference between Seoul or Beijing,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,7,worker,"I want Los Angeles, same salary and terms",State preference for Los Angeles with specific terms,40.0,Manager,2.0,Beijing,Google
ji,94fe1edc-1d6e-11e9-a2f7-6c96cfdf0295,8,recruiter,Umm Los Angeles isn't an option,Inform that Los Angeles is not an option,40.0,Manager,2.0,Beijing,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,1,recruiter,I have work for you,Inform the worker about a job opportunity,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,2,worker,hello,Acknowledge the recruiter's greeting,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,3,worker,i prefer sales at google but I will also take sales at amazon,Express preference for job positions,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,4,recruiter,I can do sales at google for you,Offer a job position at Google,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,5,worker,seuol or sydney is prefered,Specify preferred locations for the job,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,6,worker,thank you ok,Express gratitude and agreement,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,7,recruiter,I can do seoul,Confirm availability of a position in Seoul,32.0,Sales,4.0,Seoul,Google
ji,950009a4-1d6e-11e9-a990-6c96cfdf0295,8,worker,can you go up on salary,Negotiate for a higher salary,32.0,Sales,4.0,Seoul,Google
ji,95020d08-1d6e-11e9-a1a3-6c96cfdf0295,0,recruiter,"Hi, how are you?",To greet the worker and initiate the conversation.,32.0,Manager,3.0,Sydney,Google
ji,95020d08-1d6e-11e9-a1a3-6c96cfdf0295,1,worker,hello i am looking for a designing job with perhaps google or amazon,To express their job search interest and specify preferred companies.,32.0,Manager,3.0,Sydney,Google
ji,95020d08-1d6e-11e9-a1a3-6c96cfdf0295,2,worker,and am doing well thank you,To respond to the recruiter's greeting and express well-being.,32.0,Manager,3.0,Sydney,Google
ji,95020d08-1d6e-11e9-a1a3-6c96cfdf0295,3,recruiter,One second.,To request a brief pause in the conversation.,32.0,Manager,3.0,Sydney,Google
ji,95020d08-1d6e-11e9-a1a3-6c96cfdf0295,4,worker,No problem,To acknowledge the pause and express understanding.,32.0,Manager,3.0,Sydney,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,0,recruiter,hi,Initiate conversation,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,1,recruiter,what jobs can you do,Inquire about the worker's job preferences,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,2,worker,I would like to be designer,Express desire to work as a designer,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,3,worker,I would prefer to work for Google or Amazon.,Express preference for specific companies,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,4,recruiter,ok facebook or gogole,Confirm understanding of worker's company preferences,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,5,recruiter,what city,Inquire about the worker's location preference,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,6,worker,I would like Seoul,Express preference for working in Seoul,32.0,Designer,4.0,Seoul,Google
ji,9502fe28-1d6e-11e9-ae56-6c96cfdf0295,7,recruiter,I worked with you on the position,Indicate past collaboration on a job position,32.0,Designer,4.0,Seoul,Google
ji,9503e34c-1d6e-11e9-aa82-6c96cfdf0295,0,worker,hello,Initiate conversation,29.0,Designer,3.0,Sydney,Facebook
ji,9503e34c-1d6e-11e9-aa82-6c96cfdf0295,1,recruiter,hi,Acknowledge and reciprocate greeting,29.0,Designer,3.0,Sydney,Facebook
ji,9503e34c-1d6e-11e9-aa82-6c96cfdf0295,2,worker,I would like a job,Express desire to obtain employment,29.0,Designer,3.0,Sydney,Facebook
ji,9503e34c-1d6e-11e9-aa82-6c96cfdf0295,3,worker,I prefer to work at facebook but apple will do,State preference for employment location with flexibility,29.0,Designer,3.0,Sydney,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,0,worker,Hello,Initiate conversation,39.0,Engineer,6.0,Tokyo,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,1,worker,Hope you are well,Express goodwill and hope for the recruiter's well-being,39.0,Engineer,6.0,Tokyo,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,2,recruiter,"I need Facebook engineers, or Apple managers.  Choice of location and lots of holidays. I hope you are also!",Express need for specific professionals and reciprocate goodwill,39.0,Engineer,6.0,Tokyo,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,3,worker,Position and holiday are most important,Express priorities regarding position and holiday,39.0,Engineer,6.0,Tokyo,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,4,recruiter,"I can give you time off, are any of the open positions appealing?",Offer time off and inquire about interest in open positions,39.0,Engineer,6.0,Tokyo,Facebook
ji,95051692-1d6e-11e9-9f1e-6c96cfdf0295,5,worker,Facebook eng looks ok with decent benefits,Express interest in a specific position with decent benefits,39.0,Engineer,6.0,Tokyo,Facebook
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,0,recruiter,Hello?,Initiate conversation,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,1,worker,"Hello, how are you?",Engage in polite social interaction,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,2,recruiter,Thanks for asking; I've been better. Yourself?,Express personal state and inquire about the worker's state,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,3,worker,I'm doing pretty well.  What positions are you looking to fill?,Express personal state and inquire about job opportunities,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,4,recruiter,Glad to hear it. How about Designer at Amazon?,Express approval and propose a job position,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,5,worker,"I like Amazon, but how about Manager instead?",Express interest in the company but propose an alternative position,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,6,recruiter,That will work for me.,Agree to the proposed position,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,7,recruiter,How about $20 an hour?,Propose a salary offer,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,8,worker,$20 is a little low.  How about $35?,Express dissatisfaction with the offer and propose a higher salary,30.0,Manager,4.0,Sydney,Amazon
ji,950a0cec-1d6e-11e9-9c16-6c96cfdf0295,9,recruiter,$30?,Negotiate by proposing a counteroffer,30.0,Manager,4.0,Sydney,Amazon
ji,950b7186-1d6e-11e9-beea-6c96cfdf0295,0,worker,hey,greet the recruiter,49.0,Sales,6.0,Tokyo,Apple
ji,950b7186-1d6e-11e9-beea-6c96cfdf0295,1,recruiter,how are you?,initiate small talk and inquire about the worker's well-being,49.0,Sales,6.0,Tokyo,Apple
ji,950b7186-1d6e-11e9-beea-6c96cfdf0295,2,worker,can I get a good one at apple sales?,express interest in obtaining a job at Apple in sales,49.0,Sales,6.0,Tokyo,Apple
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,0,recruiter,what positions can you do,To inquire about the worker's job preferences or capabilities.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,1,worker,sales in google or facebook,To express a preference for a sales position at Google or Facebook.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,2,worker,or designer at google or apple,To express a preference for a designer position at Google or Apple.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,3,worker,or sales at apple,To express a preference for a sales position at Apple.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,4,worker,or engineer at facebook,To express a preference for an engineering position at Facebook.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950e6530-1d6e-11e9-a8a9-6c96cfdf0295,5,recruiter,lets do engineerin,To suggest focusing on an engineering position.,44.0,Engineer,3.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,1,worker,hi,Respond to greeting,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,2,worker,whats a good position for you,Inquire about recruiter's preferences,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,3,recruiter,What are you looking for?,Clarify worker's job preferences,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,4,worker,sales in facebook or apple,Express interest in specific job roles,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,5,worker,maybe designer at apple,Expand on job preferences,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,6,recruiter,I can do sales at Facebook for you,Offer a job opportunity,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,7,worker,ok ty,Acknowledge offer with gratitude,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,8,worker,whats a good city for you,Inquire about preferred job location,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,9,recruiter,In beijing,Provide a location option,35.0,Sales,5.0,Tokyo,Facebook
ji,950fe50c-1d6e-11e9-95ee-6c96cfdf0295,10,worker,"thats a 0 for me, is there another option",Express disinterest in the location,35.0,Sales,5.0,Tokyo,Facebook
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,0,recruiter,hello,greet the worker,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,1,recruiter,if you can work at google in anything except manager i can find something,offer job opportunities at Google except for managerial positions,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,2,worker,hi.  i need a new job.  i don't really care about holidays.  salary is much more important.,express the need for a new job with a focus on salary over holidays,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,3,recruiter,ok I see,acknowledge the worker's priorities,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,4,recruiter,can you do beijing or tokyo,inquire about the worker's willingness to relocate to Beijing or Tokyo,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,5,recruiter,I am sure I can find something,express confidence in finding a suitable job,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,6,recruiter,is this ok,seek confirmation from the worker about the proposed locations,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,7,worker,no i'm sorry i can't do that.  i'd need to be a manager so work somewhere else.  do you have anything else?,decline the relocation offer and express the need for a managerial position,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,8,recruiter,with manager i would have to lower the salary,inform the worker about the potential salary reduction for managerial roles,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,9,recruiter,but please make a proposal,encourage the worker to make a job proposal,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,10,worker,okay please give me a moment or so. thank you,request time to consider options,46.0,Manager,6.0,Tokyo,Apple
ji,9511034c-1d6e-11e9-b620-6c96cfdf0295,11,recruiter,ok,acknowledge the worker's request for time,46.0,Manager,6.0,Tokyo,Apple
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,1,worker,Hi there.,Respond to greeting,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,2,recruiter,"Hope all is well, what's important to you?",Express concern and inquire about worker's priorities,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,3,recruiter,What are your top few positions and locations,Seek specific information about worker's job and location preferences,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,4,worker,"I am looking for specific jobs, salary and locations, but am flexible.",Communicate job  salary  and location preferences while indicating flexibility,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,5,recruiter,Google and amazon will allow the most flexability with other options,Provide information about companies offering flexibility,47.0,Manager,3.0,Seoul,Google
ji,95125c30-1d6e-11e9-819f-6c96cfdf0295,6,recruiter,What locations are best for you?,Request specific location preferences,47.0,Manager,3.0,Seoul,Google
ji,9513a358-1d6e-11e9-9b6f-6c96cfdf0295,0,recruiter,hello,greet the worker and initiate the conversation,35.0,Sales,4.0,Beijing,Facebook
ji,9513a358-1d6e-11e9-9b6f-6c96cfdf0295,1,worker,hello,respond to the greeting and acknowledge the conversation,35.0,Sales,4.0,Beijing,Facebook
ji,9513a358-1d6e-11e9-9b6f-6c96cfdf0295,2,recruiter,which location and job opening are you looking at?,ask the worker about their preferred location and job opening,35.0,Sales,4.0,Beijing,Facebook
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,0,recruiter,Hello?,To initiate a conversation and establish contact.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,1,worker,hi,To acknowledge the recruiter's greeting and reciprocate.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,2,recruiter,Would you be interested in working at Google as an engineer?,To gauge the worker's interest in a job opportunity at Google.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,3,worker,iam going to make a preposition,To express a desire to propose an alternative option.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,4,recruiter,"Ok, go for it.",To encourage the worker to share their proposal.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,5,worker,i am thinking sales at amazon,To communicate their interest in a sales position at Amazon.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,6,recruiter,I'm going to make a counter proposal,To indicate a willingness to negotiate and offer a different proposal.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,7,worker,that offer is not fair,To express dissatisfaction with the recruiter's offer.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,8,recruiter,Would switching it to Apple help?,To explore if a different company (Apple) would be more appealing.,34.0,Designer,4.0,Beijing,Apple
ji,9515bcb8-1d6e-11e9-8f97-6c96cfdf0295,9,worker,i have another proposition that should be great for both teams,To suggest they have a new proposal that could benefit both parties.,34.0,Designer,4.0,Beijing,Apple
